"","time","use..kW.","day","hour"
"6153",2020-09-13 14:00:00,41.7321,0,14
"6154",2020-09-13 15:00:00,30.196066668,0,15
"6155",2020-09-13 16:00:00,4.660966663,0,16
"6156",2020-09-13 17:00:00,8.574200001,0,17
"6157",2020-09-13 18:00:00,17.206649998,0,18
"6158",2020-09-13 19:00:00,11.900050001,0,19
"6159",2020-09-13 20:00:00,19.467666667,0,20
"6160",2020-09-13 21:00:00,25.948783335,0,21
"6161",2020-09-13 22:00:00,41.903183334,0,22
"6162",2020-09-13 23:00:00,52.294183333,0,23
"6163",2020-09-14 00:00:00,38.898433332,1,0
"6164",2020-09-14 01:00:00,29.123833334,1,1
"6165",2020-09-14 02:00:00,58.386849998,1,2
"6166",2020-09-14 03:00:00,34.374933332,1,3
"6167",2020-09-14 04:00:00,28.530683334,1,4
"6168",2020-09-14 05:00:00,27.335533335,1,5
"6169",2020-09-14 06:00:00,23.431466662,1,6
"6170",2020-09-14 07:00:00,27.661900003,1,7
"6171",2020-09-14 08:00:00,26.377666665,1,8
"6172",2020-09-14 09:00:00,31.844800002,1,9
"6173",2020-09-14 10:00:00,48.942666662,1,10
"6174",2020-09-14 11:00:00,57.899316668,1,11
"6175",2020-09-14 12:00:00,37.812900001,1,12
"6176",2020-09-14 13:00:00,14.321200003,1,13
"6177",2020-09-14 14:00:00,5.820050003,1,14
"6178",2020-09-14 15:00:00,4.165900002,1,15
"6179",2020-09-14 16:00:00,8.998016664,1,16
"6180",2020-09-14 17:00:00,6.729466668,1,17
"6181",2020-09-14 18:00:00,12.582516666,1,18
"6182",2020-09-14 19:00:00,18.787383332,1,19
"6183",2020-09-14 20:00:00,45.435216671,1,20
"6184",2020-09-14 21:00:00,42.395066666,1,21
"6185",2020-09-14 22:00:00,59.393966666,1,22
"6186",2020-09-14 23:00:00,80.879316663,1,23
"6187",2020-09-15 00:00:00,102.916316669,2,0
"6188",2020-09-15 01:00:00,83.300283336,2,1
"6189",2020-09-15 02:00:00,34.597216667,2,2
"6190",2020-09-15 03:00:00,28.340716671,2,3
"6191",2020-09-15 04:00:00,24.341416669,2,4
"6192",2020-09-15 05:00:00,25.348516663,2,5
"6193",2020-09-15 06:00:00,22.087033333,2,6
"6194",2020-09-15 07:00:00,27.055133334,2,7
"6195",2020-09-15 08:00:00,25.744783333,2,8
"6196",2020-09-15 09:00:00,34.815816667,2,9
"6197",2020-09-15 10:00:00,36.119283338,2,10
"6198",2020-09-15 11:00:00,53.563583334,2,11
"6199",2020-09-15 12:00:00,46.125916665,2,12
"6200",2020-09-15 13:00:00,29.120549996,2,13
"6201",2020-09-15 14:00:00,28.193933335,2,14
"6202",2020-09-15 15:00:00,9.314600001,2,15
"6203",2020-09-15 16:00:00,6.84745,2,16
"6204",2020-09-15 17:00:00,13.006850003,2,17
"6205",2020-09-15 18:00:00,25.983866668,2,18
"6206",2020-09-15 19:00:00,39.941483332,2,19
"6207",2020-09-15 20:00:00,30.885166667,2,20
"6208",2020-09-15 21:00:00,33.314000001,2,21
"6209",2020-09-15 22:00:00,24.418000001,2,22
"6210",2020-09-15 23:00:00,33.617149996,2,23
"6211",2020-09-16 00:00:00,32.206900001,3,0
"6212",2020-09-16 01:00:00,28.378916668,3,1
"6213",2020-09-16 02:00:00,31.519866668,3,2
"6214",2020-09-16 03:00:00,29.115283335,3,3
"6215",2020-09-16 04:00:00,29.311333334,3,4
"6216",2020-09-16 05:00:00,27.777750005,3,5
"6217",2020-09-16 06:00:00,30.866350001,3,6
"6218",2020-09-16 07:00:00,24.666550002,3,7
"6219",2020-09-16 08:00:00,35.285349996,3,8
"6220",2020-09-16 09:00:00,23.851233331,3,9
"6221",2020-09-16 10:00:00,32.990283332,3,10
"6222",2020-09-16 11:00:00,21.55846667,3,11
"6223",2020-09-16 12:00:00,26.473766668,3,12
"6224",2020-09-16 13:00:00,8.905583333,3,13
"6225",2020-09-16 14:00:00,6.436216668,3,14
"6226",2020-09-16 15:00:00,6.574450002,3,15
"6227",2020-09-16 16:00:00,21.520933338,3,16
"6228",2020-09-16 17:00:00,14.79748333,3,17
"6229",2020-09-16 18:00:00,3.667966667,3,18
"6230",2020-09-16 19:00:00,14.840883331,3,19
"6231",2020-09-16 20:00:00,19.444283327,3,20
"6232",2020-09-16 21:00:00,24.890700002,3,21
"6233",2020-09-16 22:00:00,21.960100003,3,22
"6234",2020-09-16 23:00:00,32.123400001,3,23
"6235",2020-09-17 00:00:00,28.428166668,4,0
"6236",2020-09-17 01:00:00,31.713499999,4,1
"6237",2020-09-17 02:00:00,26.60128333,4,2
"6238",2020-09-17 03:00:00,28.714883334,4,3
"6239",2020-09-17 04:00:00,29.656516663,4,4
"6240",2020-09-17 05:00:00,23.415383335,4,5
"6241",2020-09-17 06:00:00,30.809149999,4,6
"6242",2020-09-17 07:00:00,21.704483332,4,7
"6243",2020-09-17 08:00:00,28.531483335,4,8
"6244",2020-09-17 09:00:00,25.25805,4,9
"6245",2020-09-17 10:00:00,29.760299999,4,10
"6246",2020-09-17 11:00:00,36.230533336,4,11
"6247",2020-09-17 12:00:00,29.90685,4,12
"6248",2020-09-17 13:00:00,14.204966668,4,13
"6249",2020-09-17 14:00:00,2.691316665,4,14
"6250",2020-09-17 15:00:00,5.402616669,4,15
"6251",2020-09-17 16:00:00,4.873783331,4,16
"6252",2020-09-17 17:00:00,7.049100002,4,17
"6253",2020-09-17 18:00:00,9.061233333,4,18
"6254",2020-09-17 19:00:00,5.157783333,4,19
"6255",2020-09-17 20:00:00,21.52345,4,20
"6256",2020-09-17 21:00:00,24.957433332,4,21
"6257",2020-09-17 22:00:00,30.359550001,4,22
"6258",2020-09-17 23:00:00,29.067200006,4,23
"6259",2020-09-18 00:00:00,29.476366668,5,0
"6260",2020-09-18 01:00:00,29.055033335,5,1
"6261",2020-09-18 02:00:00,24.322533334,5,2
"6262",2020-09-18 03:00:00,29.178233335,5,3
"6263",2020-09-18 04:00:00,21.650016664,5,4
"6264",2020-09-18 05:00:00,30.316499999,5,5
"6265",2020-09-18 06:00:00,23.787833334,5,6
"6266",2020-09-18 07:00:00,27.619883332,5,7
"6267",2020-09-18 08:00:00,26.956700002,5,8
"6268",2020-09-18 09:00:00,28.953000001,5,9
"6269",2020-09-18 10:00:00,29.238100003,5,10
"6270",2020-09-18 11:00:00,21.015233331,5,11
"6271",2020-09-18 12:00:00,31.839466667,5,12
"6272",2020-09-18 13:00:00,21.770883339,5,13
"6273",2020-09-18 14:00:00,25.209016663,5,14
"6274",2020-09-18 15:00:00,24.12155,5,15
"6275",2020-09-18 16:00:00,14.477216666,5,16
"6276",2020-09-18 17:00:00,26.031349999,5,17
"6277",2020-09-18 18:00:00,18.693383335,5,18
"6278",2020-09-18 19:00:00,29.219499998,5,19
"6279",2020-09-18 20:00:00,32.348499997,5,20
"6280",2020-09-18 21:00:00,50.840016668,5,21
"6281",2020-09-18 22:00:00,35.801033335,5,22
"6282",2020-09-18 23:00:00,86.22933333,5,23
"6283",2020-09-19 00:00:00,55.120383335,6,0
"6284",2020-09-19 01:00:00,36.929500001,6,1
"6285",2020-09-19 02:00:00,24.927566666,6,2
"6286",2020-09-19 03:00:00,26.2761,6,3
"6287",2020-09-19 04:00:00,28.720949998,6,4
"6288",2020-09-19 05:00:00,29.929833335,6,5
"6289",2020-09-19 06:00:00,27.8833,6,6
"6290",2020-09-19 07:00:00,27.049033333,6,7
"6291",2020-09-19 08:00:00,29.254099998,6,8
"6292",2020-09-19 09:00:00,29.283283336,6,9
"6293",2020-09-19 10:00:00,22.945683335,6,10
"6294",2020-09-19 11:00:00,31.735899996,6,11
"6295",2020-09-19 12:00:00,26.32165,6,12
"6296",2020-09-19 13:00:00,73.360933337,6,13
"6297",2020-09-19 14:00:00,47.347216668,6,14
"6298",2020-09-19 15:00:00,68.306966665,6,15
"6299",2020-09-19 16:00:00,59.861450006,6,16
"6300",2020-09-19 17:00:00,50.512649995,6,17
"6301",2020-09-19 18:00:00,57.585350001,6,18
"6302",2020-09-19 19:00:00,47.561233333,6,19
"6303",2020-09-19 20:00:00,36.275416667,6,20
"6304",2020-09-19 21:00:00,34.190983335,6,21
"6305",2020-09-19 22:00:00,62.853350002,6,22
"6306",2020-09-19 23:00:00,100.324483332,6,23
"6307",2020-09-20 00:00:00,74.9479,0,0
"6308",2020-09-20 01:00:00,79.396783333,0,1
"6309",2020-09-20 02:00:00,61.427416669,0,2
"6310",2020-09-20 03:00:00,41.17873333,0,3
"6311",2020-09-20 04:00:00,43.757483332,0,4
"6312",2020-09-20 05:00:00,42.290549997,0,5
"6313",2020-09-20 06:00:00,38.717699999,0,6
"6314",2020-09-20 07:00:00,30.773749996,0,7
"6315",2020-09-20 08:00:00,36.924516669,0,8
"6316",2020-09-20 09:00:00,30.715450002,0,9
"6317",2020-09-20 10:00:00,32.01291667,0,10
"6318",2020-09-20 11:00:00,55.224883334,0,11
"6319",2020-09-20 12:00:00,47.664466668,0,12
"6320",2020-09-20 13:00:00,24.638049998,0,13
"6321",2020-09-20 14:00:00,20.463599997,0,14
"6322",2020-09-20 15:00:00,14.302066666,0,15
"6323",2020-09-20 16:00:00,7.687583332,0,16
"6324",2020-09-20 17:00:00,9.001550001,0,17
"6325",2020-09-20 18:00:00,17.7335,0,18
"6326",2020-09-20 19:00:00,39.505800001,0,19
"6327",2020-09-20 20:00:00,52.64896667,0,20
"6328",2020-09-20 21:00:00,34.664716666,0,21
"6329",2020-09-20 22:00:00,44.63333333,0,22
"6330",2020-09-20 23:00:00,33.853383332,0,23
"6331",2020-09-21 00:00:00,36.030583337,1,0
"6332",2020-09-21 01:00:00,29.765783335,1,1
"6333",2020-09-21 02:00:00,54.074900001,1,2
"6334",2020-09-21 03:00:00,47.935266665,1,3
"6335",2020-09-21 04:00:00,24.207599999,1,4
"6336",2020-09-21 05:00:00,28.436883334,1,5
"6337",2020-09-21 06:00:00,26.665316662,1,6
"6338",2020-09-21 07:00:00,23.677516669,1,7
"6339",2020-09-21 08:00:00,27.065033336,1,8
"6340",2020-09-21 09:00:00,25.376083329,1,9
"6341",2020-09-21 10:00:00,29.113166666,1,10
"6342",2020-09-21 11:00:00,54.169183332,1,11
"6343",2020-09-21 12:00:00,41.728666666,1,12
"6344",2020-09-21 13:00:00,19.573983331,1,13
"6345",2020-09-21 14:00:00,14.685050001,1,14
"6346",2020-09-21 15:00:00,4.167683334,1,15
"6347",2020-09-21 16:00:00,6.794033331,1,16
"6348",2020-09-21 17:00:00,19.200899996,1,17
"6349",2020-09-21 18:00:00,20.101166667,1,18
"6350",2020-09-21 19:00:00,21.170833335,1,19
"6351",2020-09-21 20:00:00,22.550066667,1,20
"6352",2020-09-21 21:00:00,26.936366669,1,21
"6353",2020-09-21 22:00:00,38.953633336,1,22
"6354",2020-09-21 23:00:00,42.417783337,1,23
"6355",2020-09-22 00:00:00,37.048933334,2,0
"6356",2020-09-22 01:00:00,49.547233335,2,1
"6357",2020-09-22 02:00:00,58.789033332,2,2
"6358",2020-09-22 03:00:00,35.582466668,2,3
"6359",2020-09-22 04:00:00,25.579399998,2,4
"6360",2020-09-22 05:00:00,28.238899999,2,5
"6361",2020-09-22 06:00:00,29.605016667,2,6
"6362",2020-09-22 07:00:00,22.856783332,2,7
"6363",2020-09-22 08:00:00,25.988333333,2,8
"6364",2020-09-22 09:00:00,24.918500002,2,9
"6365",2020-09-22 10:00:00,21.828899997,2,10
"6366",2020-09-22 11:00:00,56.654383332,2,11
"6367",2020-09-22 12:00:00,49.917533332,2,12
"6368",2020-09-22 13:00:00,19.305483333,2,13
"6369",2020-09-22 14:00:00,34.423666667,2,14
"6370",2020-09-22 15:00:00,31.495733332,2,15
"6371",2020-09-22 16:00:00,5.190116666,2,16
"6372",2020-09-22 17:00:00,6.171283336,2,17
"6373",2020-09-22 18:00:00,5.101533332,2,18
"6374",2020-09-22 19:00:00,5.661616669,2,19
"6375",2020-09-22 20:00:00,15.449800001,2,20
"6376",2020-09-22 21:00:00,27.086966666,2,21
"6377",2020-09-22 22:00:00,35.070616666,2,22
"6378",2020-09-22 23:00:00,46.831400001,2,23
"6379",2020-09-23 00:00:00,32.993233332,3,0
"6380",2020-09-23 01:00:00,32.578633338,3,1
"6381",2020-09-23 02:00:00,40.242566665,3,2
"6382",2020-09-23 03:00:00,40.309683337,3,3
"6383",2020-09-23 04:00:00,26.467233328,3,4
"6384",2020-09-23 05:00:00,24.905416669,3,5
"6385",2020-09-23 06:00:00,31.797783335,3,6
"6386",2020-09-23 07:00:00,30.400416664,3,7
"6387",2020-09-23 08:00:00,21.42858333,3,8
"6388",2020-09-23 09:00:00,24.672266669,3,9
"6389",2020-09-23 10:00:00,26.05683333,3,10
"6390",2020-09-23 11:00:00,63.202766661,3,11
"6391",2020-09-23 12:00:00,44.527583332,3,12
"6392",2020-09-23 13:00:00,30.16555,3,13
"6393",2020-09-23 14:00:00,34.182533335,3,14
"6394",2020-09-23 15:00:00,62.491116667,3,15
"6395",2020-09-23 16:00:00,79.9615,3,16
"6396",2020-09-23 17:00:00,27.319983332,3,17
"6397",2020-09-23 18:00:00,16.548116669,3,18
"6398",2020-09-23 19:00:00,14.476400002,3,19
"6399",2020-09-23 20:00:00,22.419899999,3,20
"6400",2020-09-23 21:00:00,24.077000002,3,21
"6401",2020-09-23 22:00:00,31.491566665,3,22
"6402",2020-09-23 23:00:00,78.626783335,3,23
"6403",2020-09-24 00:00:00,79.450166669,4,0
"6404",2020-09-24 01:00:00,95.125800001,4,1
"6405",2020-09-24 02:00:00,71.568150002,4,2
"6406",2020-09-24 03:00:00,70.499383333,4,3
"6407",2020-09-24 04:00:00,77.203649998,4,4
"6408",2020-09-24 05:00:00,78.699483332,4,5
"6409",2020-09-24 06:00:00,49.729100001,4,6
"6410",2020-09-24 07:00:00,58.816,4,7
"6411",2020-09-24 08:00:00,41.525166668,4,8
"6412",2020-09-24 09:00:00,40.570150003,4,9
"6413",2020-09-24 10:00:00,46.338383333,4,10
"6414",2020-09-24 11:00:00,106.732266671,4,11
"6415",2020-09-24 12:00:00,103.010749998,4,12
"6416",2020-09-24 13:00:00,46.644499998,4,13
"6417",2020-09-24 14:00:00,23.517316667,4,14
"6418",2020-09-24 15:00:00,24.742600002,4,15
"6419",2020-09-24 16:00:00,23.501800004,4,16
"6420",2020-09-24 17:00:00,19.807666662,4,17
"6421",2020-09-24 18:00:00,41.733350002,4,18
"6422",2020-09-24 19:00:00,58.147333332,4,19
"6423",2020-09-24 20:00:00,130.995066668,4,20
"6424",2020-09-24 21:00:00,188.746683338,4,21
"6425",2020-09-24 22:00:00,67.891216666,4,22
"6426",2020-09-24 23:00:00,77.8105,4,23
"6427",2020-09-25 00:00:00,84.6931,5,0
"6428",2020-09-25 01:00:00,94.358083336,5,1
"6429",2020-09-25 02:00:00,55.25241667,5,2
"6430",2020-09-25 03:00:00,53.211550004,5,3
"6431",2020-09-25 04:00:00,32.928750001,5,4
"6432",2020-09-25 05:00:00,30.177566666,5,5
"6433",2020-09-25 06:00:00,28.5597,5,6
"6434",2020-09-25 07:00:00,26.701916666,5,7
"6435",2020-09-25 08:00:00,27.444683333,5,8
"6436",2020-09-25 09:00:00,32.290583336,5,9
"6437",2020-09-25 10:00:00,28.642033335,5,10
"6438",2020-09-25 11:00:00,22.345033334,5,11
"6439",2020-09-25 12:00:00,25.969833337,5,12
"6440",2020-09-25 13:00:00,50.349016668,5,13
"6441",2020-09-25 14:00:00,52.324383334,5,14
"6442",2020-09-25 15:00:00,100.436800003,5,15
"6443",2020-09-25 16:00:00,76.113883329,5,16
"6444",2020-09-25 17:00:00,38.583516667,5,17
"6445",2020-09-25 18:00:00,46.421383331,5,18
"6446",2020-09-25 19:00:00,79.775449998,5,19
"6447",2020-09-25 20:00:00,133.955200004,5,20
"6448",2020-09-25 21:00:00,102.970583335,5,21
"6449",2020-09-25 22:00:00,71.039450001,5,22
"6450",2020-09-25 23:00:00,112.074500002,5,23
"6451",2020-09-26 00:00:00,108.542716668,6,0
"6452",2020-09-26 01:00:00,115.926133335,6,1
"6453",2020-09-26 02:00:00,54.316149999,6,2
"6454",2020-09-26 03:00:00,35.391649996,6,3
"6455",2020-09-26 04:00:00,43.71111667,6,4
"6456",2020-09-26 05:00:00,33.640233333,6,5
"6457",2020-09-26 06:00:00,24.660549999,6,6
"6458",2020-09-26 07:00:00,25.899766665,6,7
"6459",2020-09-26 08:00:00,31.359950002,6,8
"6460",2020-09-26 09:00:00,24.952483332,6,9
"6461",2020-09-26 10:00:00,29.049166667,6,10
"6462",2020-09-26 11:00:00,23.279250001,6,11
"6463",2020-09-26 12:00:00,27.535449998,6,12
"6464",2020-09-26 13:00:00,27.601650003,6,13
"6465",2020-09-26 14:00:00,20.695549998,6,14
"6466",2020-09-26 15:00:00,27.061066668,6,15
"6467",2020-09-26 16:00:00,9.636983334,6,16
"6468",2020-09-26 17:00:00,10.810766666,6,17
"6469",2020-09-26 18:00:00,32.444816663,6,18
"6470",2020-09-26 19:00:00,35.566433335,6,19
"6471",2020-09-26 20:00:00,26.865083334,6,20
"6472",2020-09-26 21:00:00,68.864233332,6,21
"6473",2020-09-26 22:00:00,148.430583333,6,22
"6474",2020-09-26 23:00:00,60.104866669,6,23
"6475",2020-09-27 00:00:00,47.480233335,0,0
"6476",2020-09-27 01:00:00,72.324800004,0,1
"6477",2020-09-27 02:00:00,97.4821,0,2
"6478",2020-09-27 03:00:00,107.174883332,0,3
"6479",2020-09-27 04:00:00,44.263933337,0,4
"6480",2020-09-27 05:00:00,37.371749998,0,5
"6481",2020-09-27 06:00:00,33.975866669,0,6
"6482",2020-09-27 07:00:00,36.995716668,0,7
"6483",2020-09-27 08:00:00,32.820883332,0,8
"6484",2020-09-27 09:00:00,41.258933334,0,9
"6485",2020-09-27 10:00:00,40.415166669,0,10
"6486",2020-09-27 11:00:00,73.874966668,0,11
"6487",2020-09-27 12:00:00,55.185866663,0,12
"6488",2020-09-27 13:00:00,24.621966662,0,13
"6489",2020-09-27 14:00:00,24.298633335,0,14
"6490",2020-09-27 15:00:00,17.54523333,0,15
"6491",2020-09-27 16:00:00,19.128383338,0,16
"6492",2020-09-27 17:00:00,10.838549998,0,17
"6493",2020-09-27 18:00:00,10.320849998,0,18
"6494",2020-09-27 19:00:00,21.372933334,0,19
"6495",2020-09-27 20:00:00,17.804483334,0,20
"6496",2020-09-27 21:00:00,25.51498333,0,21
"6497",2020-09-27 22:00:00,38.709983332,0,22
"6498",2020-09-27 23:00:00,47.150633336,0,23
"6499",2020-09-28 00:00:00,33.588183335,1,0
"6500",2020-09-28 01:00:00,31.281433331,1,1
"6501",2020-09-28 02:00:00,54.666683333,1,2
"6502",2020-09-28 03:00:00,43.157216666,1,3
"6503",2020-09-28 04:00:00,38.186616666,1,4
"6504",2020-09-28 05:00:00,24.813783335,1,5
"6505",2020-09-28 06:00:00,25.150716664,1,6
"6506",2020-09-28 07:00:00,27.821016666,1,7
"6507",2020-09-28 08:00:00,21.818866663,1,8
"6508",2020-09-28 09:00:00,32.650983335,1,9
"6509",2020-09-28 10:00:00,27.784899999,1,10
"6510",2020-09-28 11:00:00,48.513716669,1,11
"6511",2020-09-28 12:00:00,45.358366668,1,12
"6512",2020-09-28 13:00:00,23.901933336,1,13
"6513",2020-09-28 14:00:00,25.518999996,1,14
"6514",2020-09-28 15:00:00,30.309483335,1,15
"6515",2020-09-28 16:00:00,19.708783337,1,16
"6516",2020-09-28 17:00:00,25.074816665,1,17
"6517",2020-09-28 18:00:00,48.841000003,1,18
"6518",2020-09-28 19:00:00,24.448399999,1,19
"6519",2020-09-28 20:00:00,28.0774,1,20
"6520",2020-09-28 21:00:00,25.149266666,1,21
"6521",2020-09-28 22:00:00,38.255483333,1,22
"6522",2020-09-28 23:00:00,49.107033333,1,23
"6523",2020-09-29 00:00:00,35.609533334,2,0
"6524",2020-09-29 01:00:00,40.181050002,2,1
"6525",2020-09-29 02:00:00,49.84568333,2,2
"6526",2020-09-29 03:00:00,71.743466663,2,3
"6527",2020-09-29 04:00:00,62.46233333,2,4
"6528",2020-09-29 05:00:00,38.912250003,2,5
"6529",2020-09-29 06:00:00,21.975833333,2,6
"6530",2020-09-29 07:00:00,22.774150001,2,7
"6531",2020-09-29 08:00:00,30.315950001,2,8
"6532",2020-09-29 09:00:00,26.354216665,2,9
"6533",2020-09-29 10:00:00,26.774116667,2,10
"6534",2020-09-29 11:00:00,42.471133332,2,11
"6535",2020-09-29 12:00:00,44.274566671,2,12
"6536",2020-09-29 13:00:00,19.041950001,2,13
"6537",2020-09-29 14:00:00,10.778816668,2,14
"6538",2020-09-29 15:00:00,5.227649999,2,15
"6539",2020-09-29 16:00:00,5.130633333,2,16
"6540",2020-09-29 17:00:00,3.648650001,2,17
"6541",2020-09-29 18:00:00,5.970099999,2,18
"6542",2020-09-29 19:00:00,16.831983332,2,19
"6543",2020-09-29 20:00:00,20.250850002,2,20
"6544",2020-09-29 21:00:00,21.598749997,2,21
"6545",2020-09-29 22:00:00,33.76025,2,22
"6546",2020-09-29 23:00:00,42.378583333,2,23
"6547",2020-09-30 00:00:00,51.968466668,3,0
"6548",2020-09-30 01:00:00,49.707433329,3,1
"6549",2020-09-30 02:00:00,57.357283331,3,2
"6550",2020-09-30 03:00:00,42.301466668,3,3
"6551",2020-09-30 04:00:00,31.775083333,3,4
"6552",2020-09-30 05:00:00,30.73863333,3,5
"6553",2020-09-30 06:00:00,44.512650001,3,6
"6554",2020-09-30 07:00:00,27.078400003,3,7
"6555",2020-09-30 08:00:00,22.606916663,3,8
"6556",2020-09-30 09:00:00,22.836983333,3,9
"6557",2020-09-30 10:00:00,28.485466666,3,10
"6558",2020-09-30 11:00:00,48.847816666,3,11
"6559",2020-09-30 12:00:00,49.107733333,3,12
"6560",2020-09-30 13:00:00,24.072533332,3,13
"6561",2020-09-30 14:00:00,23.102716666,3,14
"6562",2020-09-30 15:00:00,20.414716664,3,15
"6563",2020-09-30 16:00:00,34.3297,3,16
"6564",2020-09-30 17:00:00,54.419916665,3,17
"6565",2020-09-30 18:00:00,56.386999997,3,18
"6566",2020-09-30 19:00:00,63.000550004,3,19
"6567",2020-09-30 20:00:00,51.154299997,3,20
"6568",2020-09-30 21:00:00,31.179133336,3,21
"6569",2020-09-30 22:00:00,30.899233335,3,22
"6570",2020-09-30 23:00:00,21.954183335,3,23
"6571",2020-10-01 00:00:00,22.171366665,4,0
"6572",2020-10-01 01:00:00,24.525816668,4,1
"6573",2020-10-01 02:00:00,29.739116669,4,2
"6574",2020-10-01 03:00:00,28.763633332,4,3
"6575",2020-10-01 04:00:00,27.651566667,4,4
"6576",2020-10-01 05:00:00,24.475116669,4,5
"6577",2020-10-01 06:00:00,25.200633333,4,6
"6578",2020-10-01 07:00:00,23.879250005,4,7
"6579",2020-10-01 08:00:00,22.373733334,4,8
"6580",2020-10-01 09:00:00,24.187583333,4,9
"6581",2020-10-01 10:00:00,23.515433332,4,10
"6582",2020-10-01 11:00:00,40.736933333,4,11
"6583",2020-10-01 12:00:00,26.866666665,4,12
"6584",2020-10-01 13:00:00,25.693216666,4,13
"6585",2020-10-01 14:00:00,25.975133338,4,14
"6586",2020-10-01 15:00:00,28.663633338,4,15
"6587",2020-10-01 16:00:00,75.007583332,4,16
"6588",2020-10-01 17:00:00,61.981599998,4,17
"6589",2020-10-01 18:00:00,69.603066666,4,18
"6590",2020-10-01 19:00:00,63.165116666,4,19
"6591",2020-10-01 20:00:00,74.602633335,4,20
"6592",2020-10-01 21:00:00,67.123783333,4,21
"6593",2020-10-01 22:00:00,102.252816662,4,22
"6594",2020-10-01 23:00:00,47.501333332,4,23
"6595",2020-10-02 00:00:00,106.043650001,5,0
"6596",2020-10-02 01:00:00,106.387833331,5,1
"6597",2020-10-02 02:00:00,58.277549998,5,2
"6598",2020-10-02 03:00:00,35.749233331,5,3
"6599",2020-10-02 04:00:00,32.996850001,5,4
"6600",2020-10-02 05:00:00,29.585483335,5,5
"6601",2020-10-02 06:00:00,29.297600002,5,6
"6602",2020-10-02 07:00:00,36.308216669,5,7
"6603",2020-10-02 08:00:00,32.424516667,5,8
"6604",2020-10-02 09:00:00,28.047333332,5,9
"6605",2020-10-02 10:00:00,29.454283335,5,10
"6606",2020-10-02 11:00:00,41.188883333,5,11
"6607",2020-10-02 12:00:00,33.594366667,5,12
"6608",2020-10-02 13:00:00,51.489599995,5,13
"6609",2020-10-02 14:00:00,76.462633335,5,14
"6610",2020-10-02 15:00:00,48.595316666,5,15
"6611",2020-10-02 16:00:00,72.9057,5,16
"6612",2020-10-02 17:00:00,65.194983334,5,17
"6613",2020-10-02 18:00:00,86.917766667,5,18
"6614",2020-10-02 19:00:00,88.980349999,5,19
"6615",2020-10-02 20:00:00,52.547416666,5,20
"6616",2020-10-02 21:00:00,60.780083336,5,21
"6617",2020-10-02 22:00:00,65.761783333,5,22
"6618",2020-10-02 23:00:00,63.398699999,5,23
"6619",2020-10-03 00:00:00,68.191949997,6,0
"6620",2020-10-03 01:00:00,82.551816664,6,1
"6621",2020-10-03 02:00:00,67.8783,6,2
"6622",2020-10-03 03:00:00,30.305900003,6,3
"6623",2020-10-03 04:00:00,31.771716669,6,4
"6624",2020-10-03 05:00:00,31.785416668,6,5
"6625",2020-10-03 06:00:00,30.240583331,6,6
"6626",2020-10-03 07:00:00,31.823883334,6,7
"6627",2020-10-03 08:00:00,30.037150002,6,8
"6628",2020-10-03 09:00:00,30.114966665,6,9
"6629",2020-10-03 10:00:00,26.692333335,6,10
"6630",2020-10-03 11:00:00,59.272566667,6,11
"6631",2020-10-03 12:00:00,45.730533331,6,12
"6632",2020-10-03 13:00:00,64.064933337,6,13
"6633",2020-10-03 14:00:00,27.510633333,6,14
"6634",2020-10-03 15:00:00,47.109683333,6,15
"6635",2020-10-03 16:00:00,39.899983334,6,16
"6636",2020-10-03 17:00:00,28.855366667,6,17
"6637",2020-10-03 18:00:00,32.034516667,6,18
"6638",2020-10-03 19:00:00,32.763716668,6,19
"6639",2020-10-03 20:00:00,23.387949998,6,20
"6640",2020-10-03 21:00:00,39.672133335,6,21
"6641",2020-10-03 22:00:00,72.345583331,6,22
"6642",2020-10-03 23:00:00,64.368566667,6,23
"6643",2020-10-04 00:00:00,62.703249999,0,0
"6644",2020-10-04 01:00:00,76.998533333,0,1
"6645",2020-10-04 02:00:00,97.892483331,0,2
"6646",2020-10-04 03:00:00,111.9055,0,3
"6647",2020-10-04 04:00:00,70.791133334,0,4
"6648",2020-10-04 05:00:00,34.942299999,0,5
"6649",2020-10-04 06:00:00,41.139749999,0,6
"6650",2020-10-04 07:00:00,33.721483332,0,7
"6651",2020-10-04 08:00:00,35.791133334,0,8
"6652",2020-10-04 09:00:00,33.379350001,0,9
"6653",2020-10-04 10:00:00,32.995116669,0,10
"6654",2020-10-04 11:00:00,80.889416665,0,11
"6655",2020-10-04 12:00:00,41.945466666,0,12
"6656",2020-10-04 13:00:00,21.500816665,0,13
"6657",2020-10-04 14:00:00,21.574433335,0,14
"6658",2020-10-04 15:00:00,20.481016669,0,15
"6659",2020-10-04 16:00:00,44.79745,0,16
"6660",2020-10-04 17:00:00,35.761433329,0,17
"6661",2020-10-04 18:00:00,18.39645,0,18
"6662",2020-10-04 19:00:00,24.915599999,0,19
"6663",2020-10-04 20:00:00,21.367716663,0,20
"6664",2020-10-04 21:00:00,35.579449999,0,21
"6665",2020-10-04 22:00:00,47.044349998,0,22
"6666",2020-10-04 23:00:00,52.103233335,0,23
"6667",2020-10-05 00:00:00,44.50128333,1,0
"6668",2020-10-05 01:00:00,59.442566666,1,1
"6669",2020-10-05 02:00:00,75.032849997,1,2
"6670",2020-10-05 03:00:00,85.022783328,1,3
